date,ticker,side,shares,price,notional,cash_after,shares_after
2024-10-11 04:00:00,META,SELL,1.953339320590187,589.95,1152.372532182181,2345.8413902879715,3.857058407726389
2024-10-11 04:00:00,NVDA,BUY,3.3734966682972113e-15,134.8,4.547473508864641e-13,0.0,3.3734966682972113e-15
2024-10-11 04:00:00,TSLA,BUY,0.0,217.8,0.0,0.0,0.0
2024-10-14 04:00:00,AMD,SELL,13.553348070988049,165.27,2239.961835692195,2239.961835692195,0.0
2024-10-14 04:00:00,ARM,SELL,15.023581193966614,161.82,2431.1159088076774,3502.066200290027,0.0
2024-10-14 04:00:00,AVGO,BUY,6.365078585744477,182.31,1160.4174769670756,2341.648723322952,18.903493880202177
2024-10-14 04:00:00,META,SELL,3.857058407726389,590.42,2277.2844250898142,4517.246260782009,0.0
2024-10-14 04:00:00,NVDA,BUY,24.960498075611348,138.07,3446.2959692996587,1104.647245976706,24.96049807561135
2024-10-14 04:00:00,PLTR,BUY,79.40774122810275,43.4,3446.295969299659,1070.9502914823497,79.40774122810275
2024-10-14 04:00:00,TSLA,BUY,5.040368890202163,219.16,1104.647245976706,0.0,5.040368890202163
2024-10-15 04:00:00,ARM,BUY,13.572653475931581,150.67,2044.991699218611,0.0,13.572653475931581
2024-10-15 04:00:00,AVGO,SELL,3.641451170074353,175.98,640.8225769096846,640.8225769096846,15.262042710127824
2024-10-15 04:00:00,NVDA,SELL,4.551575004727656,131.6,598.9872706221595,2940.6359939451113,20.408923070883695
2024-10-15 04:00:00,PLTR,SELL,16.10785256139772,42.43,683.4561841801053,2044.991699218611,63.29988866670503
2024-10-15 04:00:00,TSLA,BUY,7.191786122451179,219.57,1579.1004789066055,1361.5355150385058,12.232155012653342
2024-10-16 04:00:00,ARM,BUY,0.0,152.5,0.0,0.0,13.572653475931581
2024-10-16 04:00:00,AVGO,SELL,15.262042710127824,176.82,2698.6343920048016,2698.6343920048016,0.0
2024-10-16 04:00:00,NVDA,BUY,4.533408317120827,135.72,615.2741767996387,25.548400110045918,24.942331388004522
2024-10-16 04:00:00,PLTR,BUY,0.0,41.93,0.0,0.0,63.29988866670503
2024-10-16 04:00:00,TSLA,BUY,0.11543125699202962,221.33,25.548400110045918,0.0,12.347586269645372
2024-10-17 04:00:00,ARM,BUY,8.416954724985075,154.6,1301.2612004826926,4.547473508864641e-13,21.989608200916656
2024-10-17 04:00:00,NVDA,SELL,0.11509537061085595,136.93,15.760009097744506,2714.394401102546,24.827236017393666
2024-10-17 04:00:00,PLTR,BUY,17.64281199666914,42.0,740.9981038601038,1301.261200482693,80.94270066337417
2024-10-17 04:00:00,TSLA,BUY,3.0428498200903125,220.89,672.1350967597491,2042.259304342797,15.390436089735685
2024-10-18 04:00:00,ARM,BUY,7.777987272512203,153.03,1190.2653923125424,2287.8424551926455,29.76759547342886
2024-10-18 04:00:00,NVDA,BUY,3.295270658597566e-15,138.0,4.547473508864641e-13,0.0,24.82723601739367
2024-10-18 04:00:00,PLTR,SELL,80.94270066337417,42.97,3478.107847505188,3478.107847505188,0.0
2024-10-18 04:00:00,TSLA,BUY,0.0,220.7,0.0,0.0,15.390436089735685
2024-10-21 04:00:00,ARM,SELL,7.189560271807867,152.35,1095.3295074099285,1095.3295074099285,22.57803520162099
2024-10-21 04:00:00,COIN,BUY,10.969652608820088,213.72,2344.434155557029,0.0,10.969652608820088
2024-10-21 04:00:00,NVDA,SELL,0.8917850190848711,143.71,128.15842509268683,2416.000880285332,23.9354509983088
2024-10-21 04:00:00,TSLA,BUY,0.3270126786762777,218.85,71.56672472830337,2344.434155557029,15.717448768411963
2024-10-22 04:00:00,ARM,SELL,0.10681513165483736,152.58,16.297852787895085,16.297852787895085,22.471220069966154
2024-10-22 04:00:00,COIN,BUY,5.224163381534607,210.72,1100.8357077569724,0.0,16.193815990354693
2024-10-22 04:00:00,NVDA,SELL,0.05733442838445768,143.59,8.232650571724278,1103.5621579816527,23.87811656992434
2024-10-22 04:00:00,TSLA,BUY,0.012508373742626588,217.97,2.7264502246803173,1100.8357077569724,15.72995714215459
2024-10-23 04:00:00,ARM,SELL,22.471220069966154,142.41,3200.12645016388,3200.12645016388,0.0
2024-10-23 04:00:00,COIN,BUY,0.0,198.93,0.0,0.0,16.193815990354693
2024-10-23 04:00:00,NVDA,BUY,0.11678025786683208,139.56,16.297852787895085,0.0,23.994896827791173
2024-10-23 04:00:00,TSLA,BUY,0.0,213.65,0.0,0.0,15.72995714215459
2024-10-24 04:00:00,AMD,BUY,22.897692424864857,153.44,3513.4219256712636,126.32337312867503,22.897692424864857
2024-10-24 04:00:00,COIN,BUY,0.6039556948205921,209.16,126.32337312867504,-1.4210854715202004e-14,16.797771685175285
2024-10-24 04:00:00,NVDA,BUY,1.0276936263877587,140.41,144.2984620811052,3055.8279880827745,25.022590454178932
2024-10-24 04:00:00,TSLA,SELL,2.2416972923724057,260.48,583.9173107171642,3639.7452987999386,13.488259849782184
2024-10-25 04:00:00,AMD,SELL,0.18418715105008587,156.23,28.775558608554913,111.149298643339,22.71350527381477
2024-10-25 04:00:00,COIN,BUY,0.5087584012862933,205.04,104.31582259974158,6.833476043597415,17.306530086461578
2024-10-25 04:00:00,NVDA,BUY,-1.0040168655646464e-16,141.54,-1.4210854715202004e-14,0.0,25.022590454178932
2024-10-25 04:00:00,TSLA,SELL,0.3060059438864151,269.19,82.37374003478408,82.37374003478408,13.182253905895768
2024-10-28 04:00:00,AMD,SELL,22.71350527381477,159.92,3632.343763388458,3632.343763388458,0.0
2024-10-28 04:00:00,COIN,BUY,4.83717849687071,216.1,1045.3142731737603,2587.0294902146975,22.143708583332288
2024-10-28 04:00:00,NVDA,BUY,0.0486299177597311,140.52,6.833476043597415,0.0,25.07122037193866
2024-10-28 04:00:00,TSLA,BUY,0.0,262.51,0.0,0.0,13.182253905895768
2024-10-29 04:00:00,COIN,SELL,0.2712922295372202,219.66,59.59205114014579,59.59205114014579,21.872416353795067
2024-10-29 04:00:00,NVDA,BUY,8.942903353899386,141.25,1263.1850987382882,1323.8443914764093,34.01412372583805
2024-10-29 04:00:00,TSLA,BUY,5.101126662594056,259.52,1323.8443914764093,0.0,18.283380568489825
2024-10-30 04:00:00,COIN,BUY,11.515465210025914,211.74,2438.284603570887,0.0,33.38788156382098
2024-10-30 04:00:00,NVDA,SELL,34.01412372583805,139.335,4739.357929339644,4798.94998047979,0.0
2024-10-30 04:00:00,TSLA,BUY,9.165852754451183,257.55,2360.6653769089025,2438.284603570887,27.44923332294101
2024-10-31 04:00:00,AMD,BUY,3.031211131470464,144.07,436.70658771094975,0.0,3.031211131470464
2024-10-31 04:00:00,COIN,SELL,33.38788156382098,179.25,5984.777770314911,5984.777770314911,0.0
2024-10-31 04:00:00,TSLA,SELL,1.7478750758893327,249.85,436.70658771094975,436.70658771094975,25.701358247051676
2024-11-01 04:00:00,AMD,BUY,42.132716535864354,141.86,5976.947167777718,-9.094947017729282e-13,45.16392766733482
2024-11-01 04:00:00,TSLA,BUY,0.031450729123598364,248.98,7.830602537193521,5976.947167777717,25.732808976175274
2024-11-04 05:00:00,AMD,SELL,45.16392766733482,140.71,6355.016262070682,6355.016262070682,0.0
2024-11-04 05:00:00,TSLA,BUY,-3.745242553833505e-15,242.84,-9.094947017729282e-13,0.0,25.73280897617527
2024-11-05 05:00:00,TSLA,BUY,25.274484020325655,251.44,6355.016262070682,0.0,51.00729299650092
2024-11-06 05:00:00,COIN,BUY,57.87084364861944,254.31,14717.13424828041,0.0,57.87084364861944
2024-11-06 05:00:00,TSLA,SELL,51.00729299650092,288.53,14717.13424828041,14717.13424828041,0.0
2024-11-07 05:00:00,AVGO,BUY,26.822316920940384,183.81,4930.210073238052,4930.210073238052,26.822316920940384
2024-11-07 05:00:00,COIN,SELL,38.58056243241296,255.58,9860.420146476104,9860.420146476104,19.29028121620648
2024-11-07 05:00:00,NVDA,BUY,0.0,148.88,0.0,0.0,0.0
2024-11-08 05:00:00,AVGO,BUY,0.5473757550838805,183.64,100.5200836636038,95.9602897870428,27.369692676024265
2024-11-08 05:00:00,COIN,SELL,0.7257160872078252,270.74,196.4803734506466,196.4803734506466,18.564565128998655
2024-11-08 05:00:00,NVDA,BUY,33.39571952338991,147.63,4930.210073238052,0.0,33.39571952338991
2024-11-11 05:00:00,AVGO,BUY,16.96295732075815,178.91,3034.842694256841,2984.531903169683,44.332649996782415
2024-11-11 05:00:00,COIN,SELL,18.564565128998655,324.24,6019.374597426524,6019.374597426524,0.0
2024-11-11 05:00:00,NVDA,BUY,0.6606105589084593,145.26,95.9602897870428,0.0,34.056330082298366
2024-11-12 05:00:00,AVGO,SELL,26.347126590237522,176.22,4642.890647731656,4642.890647731656,17.985523406544893
2024-11-12 05:00:00,META,BUY,2.899913172721565,584.82,1695.9272216710256,0.0,2.899913172721565
2024-11-12 05:00:00,NVDA,SELL,12.683284464243602,148.29,1880.8042532026836,4865.3361563723665,21.373045618054764
2024-11-12 05:00:00,PLTR,BUY,0.0,59.85,0.0,0.0,0.0
2024-11-12 05:00:00,TSLA,BUY,9.64841832232744,328.49,3169.408934701341,1695.9272216710256,9.64841832232744
2024-11-13 05:00:00,AVGO,SELL,17.985523406544893,173.58,3121.9271529080625,3121.9271529080625,0.0
2024-11-13 05:00:00,COIN,BUY,13.837539064815001,284.72,3939.8241225341276,817.896969626066,13.837539064815001
2024-11-13 05:00:00,META,SELL,2.899913172721565,580.0,1681.9496401785075,4757.721092160194,0.0
2024-11-13 05:00:00,NVDA,BUY,5.562239283388642,146.27,813.5887399812567,3829.301907750399,26.935284901443406
2024-11-13 05:00:00,PLTR,BUY,13.474414656113114,60.7,817.896969626066,0.0,13.474414656113114
2024-11-13 05:00:00,TSLA,BUY,2.281766157245377,330.24,753.5304557687133,3075.771451981686,11.930184479572818
2024-11-14 05:00:00,COIN,BUY,0.008447543615599074,278.84,2.3555130617736455,3063.3990465460156,13.8459866084306
2024-11-14 05:00:00,NVDA,SELL,0.6282877230924342,146.76,92.20750624104564,3214.1346591491083,26.306997178350972
2024-11-14 05:00:00,PLTR,BUY,51.76409338536692,59.18,3063.3990465460142,1.3642420526593924e-12,65.23850804148003
2024-11-14 05:00:00,TSLA,BUY,0.47683045035451777,311.18,148.38009954131883,3065.7545596077894,12.407014929927335
2024-11-15 05:00:00,ARM,BUY,25.230757346050197,128.73,3247.9553931570417,0.0,25.230757346050197
2024-11-15 05:00:00,COIN,SELL,3.226547690146992,305.85,986.8396110314576,2205.174112425942,10.619438918283608
2024-11-15 05:00:00,META,BUY,5.8618888845600665,554.08,3247.9553931570417,1218.3345013944845,5.8618888845600665
2024-11-15 05:00:00,NVDA,SELL,26.306997178350972,141.98,3735.067459382271,3735.0674593822723,0.0
2024-11-15 05:00:00,PLTR,SELL,15.854968537799905,65.77,1042.7812807310997,3247.9553931570417,49.383539503680126
2024-11-15 05:00:00,TSLA,SELL,2.279940244354121,320.72,731.2224351692537,4466.289894551526,10.127074685573215
2024-11-18 05:00:00,ARM,SELL,25.230757346050197,128.66,3246.189240142818,3246.189240142818,0.0
2024-11-18 05:00:00,COIN,BUY,6.187433401895143,325.41,2013.4527033106988,1236.3784942894022,16.80687232017875
2024-11-18 05:00:00,META,SELL,5.8618888845600665,554.4,3249.831197600101,3249.831197600101,0.0
2024-11-18 05:00:00,PLTR,BUY,20.182476237176008,61.26,1236.3784942894022,0.0,69.56601574085613
2024-11-18 05:00:00,TSLA,BUY,0.0,338.74,0.0,0.0,10.127074685573215
2024-11-19 05:00:00,COIN,BUY,0.22738973081249725,324.57,73.80388492981223,1147.5427625311086,17.03426205099125
2024-11-19 05:00:00,PLTR,BUY,18.220748849334846,62.98,1147.5427625311086,0.0,87.78676459019098
2024-11-19 05:00:00,TSLA,BUY,5.852146221623981,346.0,2024.8425926818973,1221.3466474609208,15.979220907197195
2024-11-20 05:00:00,COIN,BUY,0.017101908644416852,320.01,5.472781785299837,3.2931643803468376,17.051363959635665
2024-11-20 05:00:00,PLTR,BUY,0.05301294881432739,62.12,3.2931643803460173,8.202327705930657e-13,87.83977753900531
2024-11-20 05:00:00,TSLA,SELL,0.02562917336387649,342.03,8.765946165646675,8.765946165646675,15.953591733833319
2024-11-21 05:00:00,COIN,BUY,0.46634021086576144,295.23,137.67762045389875,0.0,17.51770417050143
2024-11-21 05:00:00,PLTR,SELL,1.7771915542391667,61.36,109.04847376811527,109.04847376811527,86.06258598476614
2024-11-21 05:00:00,TSLA,SELL,0.4053633860967434,339.64,137.67762045389793,137.67762045389875,15.548228347736575
2024-11-22 05:00:00,COIN,BUY,0.3356343153350306,304.64,102.24763782366371,0.0,17.85333848583646
2024-11-22 05:00:00,PLTR,SELL,0.7714558802990297,64.35,49.64318589724255,49.64318589724255,85.29113010446711
2024-11-22 05:00:00,TSLA,BUY,0.01928986823363843,352.56,6.800835944451565,102.24763782366371,15.567518215970214
2024-11-25 05:00:00,COIN,SELL,0.3348258110726654,312.22,104.5393147331076,104.5393147331076,17.518512674763794
2024-11-25 05:00:00,PLTR,SELL,0.6874173849813872,64.65,44.441533939046685,148.98084867215428,84.60371271948573
2024-11-25 05:00:00,TSLA,BUY,0.14661740127364234,338.59,49.64318589724255,0.0,15.714135617243857
2024-11-26 05:00:00,COIN,SELL,17.518512674763794,293.29,5138.0045823814735,5138.0045823814735,0.0
2024-11-26 05:00:00,PLTR,BUY,38.333810820619306,65.74,2520.064723347513,2617.9398590339606,122.93752354010503
2024-11-26 05:00:00,TSLA,BUY,0.4404720121578638,338.23,148.98084867215428,0.0,16.15460762940172
2024-11-27 05:00:00,AMD,BUY,58.687956494315166,136.24,7995.647192785499,0.0,58.687956494315166
2024-11-27 05:00:00,PLTR,SELL,0.9415309389737843,66.05,62.18811851921845,62.18811851921845,121.99599260113125
2024-11-27 05:00:00,TSLA,SELL,16.15460762940172,332.89,5377.7073337515385,7995.647192785499,0.0
2024-11-29 05:00:00,AMD,SELL,58.687956494315166,137.175,8050.5204321076835,8112.708550626902,0.0
2024-11-29 05:00:00,PLTR,BUY,120.94079532836763,67.08,8112.7085506269,1.8189894035458565e-12,242.93678792949888
2024-12-02 05:00:00,PLTR,SELL,242.93678792949888,66.39,16128.57335063943,16128.573350639432,0.0
2024-12-03 05:00:00,PLTR,BUY,227.2910562378725,70.96,16128.573350639432,0.0,227.2910562378725
2024-12-05 05:00:00,META,BUY,0.0,608.93,0.0,0.0,0.0
2024-12-05 05:00:00,PLTR,SELL,113.64552811893626,71.87,8167.704105907949,8167.704105907949,113.64552811893626
2024-12-06 05:00:00,PLTR,BUY,106.9911462654958,76.34,8167.70410590795,-9.094947017729282e-13,220.63667438443207
2024-12-09 05:00:00,AMD,BUY,-6.9496042009087504e-15,130.87,-9.094947017729282e-13,0.0,-6.9496042009087504e-15
2024-12-09 05:00:00,META,BUY,0.0,613.57,0.0,0.0,0.0
2024-12-09 05:00:00,PLTR,SELL,147.09111625628805,72.46,10658.22228393063,10658.22228393063,73.54555812814402
2024-12-10 05:00:00,META,BUY,12.813946667017662,619.32,7935.933449817379,2722.288834113251,12.813946667017662
2024-12-10 05:00:00,PLTR,BUY,38.40159167884397,70.89,2722.2888341132493,1.8189894035458565e-12,111.947149806988
2024-12-11 05:00:00,META,BUY,2.8750543774828613e-15,632.68,1.8189894035458565e-12,0.0,12.813946667017666
2024-12-11 05:00:00,PLTR,SELL,111.947149806988,72.51,8117.2878325047,8117.2878325047,0.0
2024-12-12 05:00:00,META,BUY,0.02725028489404302,630.79,17.189207208313395,3.517186542012496e-13,12.841196951911709
2024-12-12 05:00:00,TSLA,BUY,19.373591545793797,418.1,8100.098625296387,17.189207208313746,19.373591545793797
2024-12-13 05:00:00,META,BUY,13.623505827390389,620.35,8451.341840021629,0.0,26.464702779302097
2024-12-13 05:00:00,TSLA,SELL,19.373591545793797,436.23,8451.341840021629,8451.341840021629,0.0
2024-12-18 05:00:00,AVGO,BUY,23.558500809068093,223.62,5268.151950923807,5268.151950923809,23.558500809068093
2024-12-18 05:00:00,COIN,BUY,18.82424051641466,279.86,5268.151950923807,10536.303901847616,18.82424051641466
2024-12-18 05:00:00,META,SELL,26.464702779302097,597.19,15804.455852771422,15804.455852771422,0.0
2024-12-18 05:00:00,TSLA,BUY,0.0,440.13,0.0,0.0,0.0
2024-12-19 05:00:00,AVGO,BUY,0.21055349931082645,218.32,45.96803996953963,1.4779288903810084e-12,23.76905430837892
2024-12-19 05:00:00,COIN,BUY,0.12019558392589857,273.92,32.92397434898214,45.96803996954111,18.944436100340557
2024-12-19 05:00:00,TSLA,BUY,11.897333463111368,436.17,5189.2599366052855,78.89201431852325,11.897333463111368
2024-12-20 05:00:00,AVGO,BUY,11.417015065801458,220.79,2520.762756378304,2759.241029147612,35.18606937418038
2024-12-20 05:00:00,COIN,SELL,18.944436100340557,278.71,5280.003785525916,5280.003785525916,0.0
2024-12-20 05:00:00,TSLA,BUY,3.510019689310332e-15,421.06,1.4779288903810084e-12,0.0,11.897333463111371
2024-12-23 05:00:00,AVGO,BUY,33.92396306590646,232.35,7882.232818363366,2.7284841053187847e-12,69.11003244008684
2024-12-23 05:00:00,TSLA,SELL,11.897333463111371,430.6,5122.991789215756,7882.232818363369,0.0
2024-12-24 05:00:00,AVGO,SELL,34.55501622004341,239.68,8282.146287620006,8282.146287620006,34.55501622004343
2024-12-24 05:00:00,PLTR,BUY,3.312071018838049e-14,82.38,2.7284841053187847e-12,0.0,3.312071018838049e-14
2024-12-26 05:00:00,AMD,BUY,44.6733969491174,125.06,5586.855022456622,2695.291265163384,44.67339694911739
2024-12-26 05:00:00,AVGO,SELL,11.784984338495416,245.36,2891.5637572932355,2891.5637572932355,22.77003188154801
2024-12-26 05:00:00,PLTR,BUY,32.81338282400029,82.14,2695.291265163384,0.0,32.81338282400033
2024-12-27 05:00:00,AMD,SELL,44.67339694911739,125.19,5592.662564060006,8484.226321353242,0.0
2024-12-27 05:00:00,AVGO,BUY,11.529376272411486,241.75,2787.2267138554766,3.183231456205249e-12,34.2994081539595
2024-12-27 05:00:00,COIN,BUY,31.20651056121226,265.71,8291.881921219709,192.34440013353378,31.20651056121226
2024-12-27 05:00:00,PLTR,SELL,32.81338282400033,79.08,2594.882313721946,2787.22671385548,0.0
2024-12-30 05:00:00,AVGO,SELL,0.2231062354324891,235.58,52.55936694318578,52.55936694318578,34.07630191852701
2024-12-30 05:00:00,COIN,BUY,1.2455906465038538e-14,255.56,3.183231456205249e-12,0.0,31.206510561212273
2024-12-31 05:00:00,AVGO,SELL,0.21375495492389263,231.84,49.55694874955527,49.55694874955527,33.862546963603116
2024-12-31 05:00:00,COIN,BUY,0.2116768704920893,248.3,52.55936694318578,0.0,31.41818743170436
